,InletMethod,SMILES,RetentionTime,MolPol,IES
3969,EP_NH3_2,COc1ccc(cc1)c2nc3ccc(NC(=O)C4CCN(CC4)C(=O)C)cc3[nH]2,128.67419999999998,280.83144368759946,-0.3469620097469821
3970,Standard_3min_col3_sur,CC(C)N1Cc2cc(cc(c2C1=O)S(=O)(=O)Nc3ccccn3)c4sc(NC(=O)C)nc4C,91.4442,332.14405300556615,-0.4149312125520797
3971,Standard_3min_col3_sur,NC(=O)c1cccc2[nH]c(nc12)c3nc(cnc3N)c4cnn(c4)C5CCOCC5,77.154,279.737033917884,-0.4304768617420259
3972,Standard_3min_col2_alk,CCc1cccc2c(cn(C[C@@H](C)COc3ccccc3C#N)c12)C#N,127.6518,259.3689100054958,-0.23079428171143496
3973,Standard_3min_col2_alk,O=C(Nc1ccc2nc([nH]c2c1)C3CCOCC3)c4ccccc4,68.7522,234.59628184455707,-0.2646091317245928
3974,Standard_3min_col2_alk,C[C@H](CCN)Nc1cncc(n1)n2ncc3ccc(cc23)c4cc(C)cs4,118.3902,281.32748621869445,-0.3003230797934551
3975,Standard_3min_col2_alk,C[C@H](CCN)Nc1cncc(n1)n2ncc3ccc(cc23)c4nccs4,97.37100000000001,264.9381728913559,-0.31398946775185943
3976,Standard_3min_col2_alk,COc1ccc(cc1)c2nc3cc(NC(=O)c4ccncc4)ccc3[nH]2,72.0798,250.78040779993458,-0.2790722962914745
3977,Standard_3min_col2_alk,COc1ccc(cc1)c2nc3cc(NC(=O)N4CCOCC4)ccc3[nH]2,67.9158,248.72799480788484,-0.3122500325357505
3978,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4ccc(cc4)S(=O)(=O)C)c5sc(Cc6ccccn6)nc5C,65.34179999999999,432.5633334823125,-0.4684976225592161
3979,EP_NH3_2,CN(C)[C@@H]1CC[C@H](CC1)Nc2cc(Nc3cnn4cccnc34)ncn2,121.38,256.409850352315,-0.3314417489534627
3980,Luna_NH3_1,CN(C)[C@@H]1CC[C@H](CC1)Nc2cc(Nc3ccn(C)n3)ncn2,117.213,232.5194113326659,-0.3049009881638804
3981,Luna_NH3_1,CCS(=O)(=O)c1ccc2[C@H](N(Cc2c1)C(=O)C)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,98.45700000000001,307.69113222146666,-0.4518678274850358
3982,Standard_3min_col2_alk,CC(C)N1Cc2cc(cc(c2C1=O)S(=O)(=O)Nc3ccccn3)c4sc(NC(=O)C)nc4C,70.3938,332.14405300556615,-0.4149312125520797
3983,Standard_3min_col2_alk,C[C@H](CCN)Nc1cncc(n1)n2ncc3cc(C)c(cc23)N4CCCC4,115.0188,272.553748493895,-0.33620138553833623
3984,Standard_3min_col2_alk,Cc1ccccc1CNc2ccc(cc2)c3nc4ccccc4[nH]3,113.3352,248.93915463261345,-0.20554914867000976
3985,Luna_NH3_1_IPA_B3,C[C@H](Nc1ccc(cc1C)c2cnoc2C)C(=O)NC(=O)N,81.7842,210.16723051790783,-0.3251610083516785
3986,Luna_NH3_1,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)C)c4cnc5c(N)nc(cn45)C(=O)NCCO,128.6748,333.54193683039705,-0.5276197938473588
3987,Luna_NH3_1,OC(=O)c1ccc(cc1O)n2cc(Cc3c(Cl)cccc3C(F)(F)F)c4ccccc24,179.7318,283.0898104060388,-0.2827498472284722
3988,Standard_3min_col3_sur,CCc1cccc2c(cn(C[C@@H](COc3ccccc3C#N)NC)c12)C#N,83.08919999999998,268.54904477166957,-0.2694356817632933
3989,Standard_3min_col3_sur,COc1ccc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)cc1S(=O)(=O)N,95.7312,269.4115466827433,-0.3892401528591233
3990,Standard_3min_col3_sur,COc1ccc(cc1Cl)C(=O)Nc2ccc(cn2)c3nc4ccccc4[nH]3,86.4588,263.4347674469984,-0.2743093019191956
3991,Standard_3min_col2_alk,CN(CCOC(=O)c1cnn(c2cc(F)cc(F)c2)c1C(F)(F)F)C(=O)c3ccc(N)cc3Cl,111.6528,290.57445861797726,-0.3753312003522376
3992,Standard_3min_col2_alk,CN(CCOC(=O)c1cnn(Cc2ccccc2)c1C(F)(F)F)C(=O)c3ccc(N)cc3Cl,109.1268,301.16584381652734,-0.3687597099147808
3993,Luna_NH3_1,COc1ccc(Nc2cc(N[C@@H]3CC[C@H](CC3)N(C)C)ncn2)cc1C#N,128.67419999999998,268.3226639657386,-0.342395396466558
3994,Luna_NH3_1,CC(C)(CNC(=O)c1cc2ccsc2[nH]1)C(=O)NC3(CS(=O)(=O)C)CC3,93.246,266.67587486414703,-0.3882943730038476
3995,Luna_NH3_1,Cc1nccnc1C(=O)c2cn(c3ccc(cc3)C(=O)O)c4cccc(F)c24,138.0522,255.90493931239936,-0.2773101603407109
3996,EP_NH3_2,COc1ccc(cc1Cl)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,121.38,267.8944555401394,-0.2548279140483426
3997,EP_NH3_2,CN1CCN(CC1)c2ccc(cc2)C(=O)Nc3ccc(cc3)c4nc5ccccc5[nH]4,147.5718,311.27044236584635,-0.3129106739380673
3998,EP_NH3_2,Cc1ccc(cc1Cl)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,106.7922,262.9503744045624,-0.2345382863986025
3999,EP_NH3_2,OC(=O)c1ccc(cc1)n2cc(C(=O)c3ccccc3)c4ccccc24,115.1292,251.99727467499642,-0.21496990416822784
4000,EP_NH3_2,OC(=O)c1ccc(cc1)n2cc(C(=O)c3c(Cl)cccc3Cl)c4ccccc24,128.67419999999998,274.94718852729517,-0.20212851689096084
4001,EP_NH3_2,CC(=O)c1cn(c2ccc(cc2)C(=O)O)c3ccccc13,106.7922,201.3425219171215,-0.1993314524468879
4002,Luna_NH3_1,Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)CCCN3C(=O)C=CC3=O,41.1462,272.912862367926,-0.3805072884147377
4003,EP_NH3_2,Cn1nc(NC(=O)c2ccc(cc2)N=[S@](=O)(C)N)cc1c3nc4ccccc4[nH]3,121.3818,287.5167632928081,-0.3957389519280201
4004,BEH_NH3_H2O_B2_4,CC(C)[C@H](C)Nc1nc(N)ncc1c2cc3CN([C@@H](C)C4CC4)C(=O)c3c(c2)S(=O)(=O)C,109.9182,323.94758531845235,-0.4530644107181659
4005,BEH_NH3_H2O_B2_4,CN(CCO)C(=O)c1ccc(NC(=O)c2cnn(c3ccc(Cl)cc3)c2C(F)(F)F)cc1Cl,104.7078,301.72791816578456,-0.3473988020596113
4006,BEH_NH3_3,C[C@H](Nc1ccc(cc1C)C#CCNC(=O)c2cccn2c3ncc(cc3Cl)C(F)(F)F)C(=O)NC(=O)N,83.868,346.0823513274138,-0.4866497766108318
4007,BEH_NH3_3,C[C@H](Nc1ccc(cc1C)C#CCSc2nc(n[nH]2)c3cccs3)C(=O)NC(=O)N,123.4638,307.63674001616937,-0.38404958148583
4008,BEH_NH3_3,C[C@H](Nc1ccc(cc1C)C#Cc2cncn2C)C(=O)NC(=O)N,94.2882,232.43724616477496,-0.3508808165741672
4009,EP_NH3_2,CS(=O)(=O)c1ccc2[C@@H](NCCc2c1)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,126.59099999999998,282.3835583943112,-0.4164203117202239
4010,EP_NH3_2,C[C@H](CCN)Nc1cncc(n1)n2ncc3ccc(cc23)c4ccccc4F,119.2962,272.82388065626657,-0.3210841286557666
4011,BEH_NH3_3,OC(=O)c1ccc(cc1)n2cc(C(=O)c3ccccc3C(F)(F)F)c4ccccc24,112.00200000000001,264.69225591523195,-0.24073804589520106
4012,BEH_NH3_3,CN(CCO)C(=O)c1ccc(NC(=O)c2cnn(c3ccc(F)cc3F)c2C(F)(F)F)cc1Cl,92.205,290.4146082153579,-0.3733909388632397
4013,EP_NH3_2,Oc1c([nH]c2ccccc12)C(=O)NC[C@@H](C(=O)NC3CCS(=O)(=O)CC3)c4ccccc4,71.36399999999998,314.5871618772066,-0.4457255855670757
4014,EP_NH3_2,C[C@H](Nc1ccc(cc1C)C#Cc2ccccc2)C(=O)NC(=O)N,58.8618,238.8112155069619,-0.3070928139150619
4015,EP_NH3_2,C[C@H](Nc1ccc(cc1C)C#CCCO)C(=O)NC(=O)N,78.6582,204.02348612499287,-0.3450455417485508
4016,EP_NH3_2,COC(=O)c1ccc(c2ccc(N[C@@H](C)C(=O)NC(=O)N)c(C)c2)c(c1)N(=O)=O,60.9438,264.81515148923563,-0.4171637769920585
4017,EP_NH3_2,C[C@H](Nc1ccc(cc1C)c2ccc(cc2)C(=O)NCc3ccccc3)C(=O)NC(=O)N,98.45700000000001,318.15203061238657,-0.4196148801787984
4018,EP_NH3_2,C[C@H](CCN)Nc1cncc(n1)n2ncc3ccc(cc23)c4cc(C)ns4,104.7078,276.7471617273806,-0.32143985602979624
4019,EP_NH3_2,CN(CCO)C(=O)c1ccc(NC(=O)c2cnn(c3ccc(F)cc3F)c2C(F)(F)F)cc1Cl,83.868,290.4146082153579,-0.3733909388632397
4020,Luna_NH3_1,C[C@H](O)CC#Cc1ccc(cc1)c2cnc3cccnn23,73.4478,206.89882781878072,-0.1880189950195815
4021,Luna_NH3_1,CN(C)[C@@H]1CC[C@H](CC1)Nc2ncncc2Oc3ccc4ncsc4c3,102.624,267.32743898550945,-0.28589730406483066
4022,Standard_3min_col2_alk,CNC(=O)C1CCN(CC1)c2nc(cnc2N)c3cc4CN([C@@H](C)C5CC5)C(=O)c4c(c3)S(=O)(=O)C,83.0862,353.4669121895024,-0.5139925097572964
4023,Standard_3min_col2_alk,CN(C)[C@@H]1CC[C@H](CC1)Nc2ncncc2c3oc(cc3)C(=O)N(C)Cc4ccccc4,98.1798,321.40544681852094,-0.3517027838951692
4024,grad5min_col1_surt,NCc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,70.902,228.4754816512132,-0.2917173423601883
4025,grad5min_col2_alk,C[C@@]1(CSC(=N1)c2ccccc2O)C(=O)NCCc3cnc[nH]3,106.209,231.94774270658831,-0.29981339672573715
4026,grad5min_col2_alk,Cn1nc(nc1C2(CC2)c3ccccc3)c4cnc(N)c(n4)n5cc6ccc(O)cc6n5,120.8322,303.5861017709677,-0.35240926475238554
4027,grad5min_col2_alk,CN(C)Cc1ccc2CN(CCc2c1)C(=O)c3cc4cc(F)ccc4n3C,154.2702,267.991859491078,-0.2486105940949641
4028,grad5min_col2_alk,COC(=O)c1cnn(c1C)c2cccc(c2)c3cccc(CC#N)c3,151.23899999999998,242.63881400987066,-0.2271433085441685
4029,grad5min_col1_surt,CN1CCC[C@H]1[C@H](O)C(=O)N[C@H]2CN(C[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)S(=O)(=O)c5ccccc5,93.459,375.5535616800956,-0.532549677319433
4030,grad5min_col2_alk,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)c4cnc(C)n4C,119.0388,357.6315987104065,-0.5235589679902923
4031,grad5min_col2_alk,Cc1cc(n[nH]1)c2ccc3c(noc3c2)[C@@H]4CCCC[C@H]4C(=O)Nc5cn(C)nc5C(=O)N,123.9018,310.26769201065116,-0.4096578989973497
4032,grad5min_col2_alk,Cn1ccc2cc(ccc12)S(=O)(=O)N3CCCC[C@@H]3C(=O)N4CC[C@@H](N)C4,108.0648,273.3868218450856,-0.3720907156621567
4033,grad5min_col2_alk,Oc1ccc(cc1)S(=O)(=O)NC(=O)CCC2CCNCC2,76.3812,211.4449346365662,-0.33046494223538897
4034,S_4min_10_45_col1_sol6,CN(C)Cc1ccc2CN(CCc2c1)C(=O)c3cc4cc(F)ccc4[nH]3,194.505,256.07104537899687,-0.25072623658831816
4035,grad5min_col1_surt,CN(C)CCNC(=O)[C@@H]1[C@H](CCN1C)NC(=O)c2cc3cc(Cl)ccc3[nH]2,17.9562,272.01752493493933,-0.3630557419232266
4036,grad5min_col1_surt,CN(C)CCNC(=O)[C@H]1[C@@H](CCN1C)NC(=O)c2cc3cc(Cl)ccc3[nH]2,17.9502,272.0451895332816,-0.35888168277053545
4037,grad5min_col2_alk,Cc1cc([nH]n1)c2ccc(cc2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCCC(=O)N,104.397,272.62104396836673,-0.3873902510275888
4038,grad5min_col2_alk,CN1CCC[C@H]1CNC(=O)[C@H]2CN(CC[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)S(=O)(=O)c5ccccc5,137.27700000000002,382.6062125385182,-0.4916354274911968
4039,grad5min_col2_alk,CN1CCN(CC(F)(F)C1)C(=O)[C@@H]2CN(C[C@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)S(=O)(=O)c5ccccc5,148.1862,372.7367068932927,-0.5109439541407111
4040,grad5min_col1_surt,C[C@@H](C1CC1)N2Cc3cc(cc(C)c3C2=O)c4cnc(NC(=O)C)s4,139.6842,253.3830047358057,-0.2593735134329355
4041,grad5min_col1_surt,C[C@H](NC(=O)C(=O)N)[C@H](Oc1ccc(C#N)c(Br)c1)c2cnc(nc2)C3CC3,132.996,269.97411808984583,-0.3840858382494776
4042,grad5min_col1_surt,C[C@H](CC(=O)N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)c2ccc(cc2)c3cc(C)[nH]n3,111.0522,284.3815984911499,-0.3986062235539043
4043,Standard_3min_col3_sur,CN1CCO[C@@H](C1)C(=O)N[C@@H]2[C@H](Cc3ncccc23)NC(=O)c4cc5cc(C)ccc5[nH]4,61.9722,309.0303097616605,-0.4005035163964221
4044,Standard_3min_col3_sur,CN1CCCO[C@@H](C1)C(=O)N[C@@H]2[C@H](Cc3ncccc23)NC(=O)c4cc5cc(C)ccc5[nH]4,59.44620000000001,320.9647129548739,-0.4077559270580414
4045,grad5min_col2_alk,NCc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,45.9468,216.011627580561,-0.2947501522320073
4046,grad5min_col2_alk,Cc1cccc(c1)S(=O)(=O)NC(=O)Cc2ccc(CN)cc2,56.9028,227.7958332726493,-0.30425507531516965
4047,grad5min_col2_alk,NCc1ccc(CC(=O)NS(=O)(=O)c2ccc3CCCc3c2)cc1,64.809,246.4421126840536,-0.3109139406998831
4048,Standard_3min_col2_alk,Cn1c(NC(=O)OCC[Si](C)(C)C)cc2cc(F)ccc12,124.2798,222.47316293552785,-0.2485087422460989
4049,Standard_3min_col2_alk,NS(=O)(=O)c1c(F)cccc1Oc2ccc(cc2)C(=O)NCc3cscn3,53.553000000000004,265.23794419149004,-0.3501507859823882
4050,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(C)c3C2=O)c4cnc(N)nc4C,86.3922,238.2561283414322,-0.2844490272103852
4051,grad5min_col1_surt,COc1ccnc(CNC(=O)c2ccc(Oc3ccccc3S(=O)(=O)N)cc2)c1,68.4948,284.13186012563244,-0.3885488984605093
4052,S_4min_10_30_col5_sol2,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(cc1I)C#N)c2cnc(nc2)C3CC3,152.7858,274.51360504518556,-0.3260341212879055
4053,grad5min_col1_surt,CC1=C(Cc2ccc(Cl)cc2)C(=O)n3ncc(CO)c3N1,109.8882,205.71726116743898,-0.21794054105613767
4054,S_4min_20_45_col1_sol6,CN1CCC[C@@H](CNS(=O)(=O)c2cc(Cl)c3nc(Nc4nccc(n4)C(F)(F)F)sc3c2)C1,200.5728,317.6254441909345,-0.3957234817611645
4055,grad5min_col2_alk,CN(C)CCNC(=O)[C@@H]1[C@H](CCN1Cc2ccccc2)NC(=O)c3cc4cc(Cl)ccc4[nH]3,148.7868,335.06984247947673,-0.3874949866787316
4056,grad5min_col2_alk,CCOc1cc(Oc2cccc(Cl)c2C#N)ccc1C(=O)NCc3cccc(c3)C(=O)N,140.2698,309.6521474868272,-0.3617779976912068
4057,grad5min_col2_alk,CCOc1cc(Oc2cccc(Cl)c2C#N)ccc1C(=O)NCc3ccc(cc3)C(=O)O,96.456,305.2427323077762,-0.3366943056188079
4058,grad5min_col1_surt,CN1OC(CC1(Cn2cnc(C)c2)c3ccc(Cl)cc3)c4ccc(Cl)cc4,103.7502,280.80306362330583,-0.2045745213947342
4059,grad5min_col1_surt,Cc1onc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)c3ccc(cc3F)c4ccn[nH]4)c1C(=O)NCC(C)(C)O,126.324,342.1247829375593,-0.4744868754691631
4060,grad5min_col1_surt,CCC[C@H](CO)Nc1nc(NS(=O)(=O)CC)nc(SCc2cccc(F)c2F)n1,153.609,285.31748865114605,-0.43891374995785865
4061,grad5min_col1_surt,CCC[C@H](CO)Nc1nc(NS(=O)(=O)c2cccs2)nc(SCc3cccc(F)c3F)n1,159.6978,322.1448174382787,-0.431128985257234
4062,grad5min_col1_surt,COc1ccc(cn1)[C@@H](Oc2ccc3c(cnn3c4ccc(F)cc4)c2)[C@H](COc5ccccc5)NC(=O)C(C)(F)F,192.0288,385.2603731919963,-0.4147206153224729
4063,grad5min_col1_surt,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc(cc1Br)C#N)c2cccc(C)n2,162.87480000000005,258.68948673277833,-0.3046445422341974
4064,grad5min_col2_alk,CN1CCO[C@@H](C1)C(=O)N[C@H]2CN(C[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)C(=O)c5cccs5,120.7842,345.22429884629537,-0.4412449547205306
4065,grad5min_col1_surt,NC(=O)c1ccc(CNC(=O)c2ccc(cc2)S(=O)(=O)c3cccc(Cl)c3Cl)cc1,134.1948,305.8901753022634,-0.3382912021439126
4066,grad5min_col1_surt,CN1CCO[C@@H](C1)C(=O)N[C@H]2CN(C[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)S(=O)(=O)c5c(C)onc5C,95.8518,365.35138368792167,-0.5343758093845115
4067,grad5min_col1_surt,CN1CCO[C@@H](C1)C(=O)N[C@H]2CN(C[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)C(=O)OC5CCCC5,98.8878,343.7534383100824,-0.4920764307293121
4068,grad5min_col1_surt,CN1CCN(CCCS(=O)(=O)c2cc(Br)c3nc(Nc4nccc(n4)C(F)(F)F)sc3c2)CC1,92.805,336.0837141135598,-0.39276376869673024
4069,grad5min_col1_surt,Cn1ccc2cc(ccc12)S(=O)(=O)N3CCCC[C@H]3C(=O)N4CC[C@H](N)C4,76.9872,273.4869972866217,-0.3695185894982399
4070,grad5min_col1_surt,C[C@@H](CC(=O)N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)c2ccc(cc2)c3cc(C)[nH]n3,111.714,284.3554886835778,-0.3979596320829514
4071,Standard_3min_col3_sur,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)c4cnccn4,72.918,343.0777979919535,-0.5143760404426969
4072,Standard_3min_col3_sur,CN1CCC[C@H]1CNC(=O)[C@H]2CN(C[C@@H]2NC(=O)c3cc4cc(C)ccc4[nH]3)S(=O)(=O)c5cccnc5,75.444,366.17740475521936,-0.5062072615880464
4073,Standard_3min_col3_sur,CCC(CC)n1nc2cc(ncc2c1C)c3ccc(cc3)[C@H]4C[C@@H]4C(=O)O,80.49600000000002,268.1740480904252,-0.2627995211092751
4074,grad5min_col1_surt,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(Cl)ccc3[nH]2)S(=O)(=O)c4cccnc4,87.9498,348.1459345392483,-0.4891086186882351
4075,grad5min_col1_surt,CN(C1CCN(C)CC1)S(=O)(=O)c2cc(Cl)c3nc(Nc4nccc(n4)C(F)(F)F)sc3c2,96.468,317.6602582115765,-0.38691764151055386
4076,grad5min_col1_surt,Cc1ccccc1C[C@@H](CNC(=O)c2nc(Cl)c(N)nc2N)CN=C(N)CC3CCN(CC3)C(=O)CCN,66.0438,382.40977313390425,-0.6426130098159801
4077,grad5min_col2_alk,NC(=O)[C@H]1CCCC[C@H]1NC(=O)c2ccc(Oc3cccc(Cl)c3C#N)cc2,133.5648,272.2298707511124,-0.3323891005741289
4078,grad5min_col2_alk,Clc1cccc(Oc2ccc(cc2)C(=O)N[C@@H]3CC[C@@]4(CC3)CCC(=O)N4)c1C#N,129.3108,290.86285261372996,-0.3240507556594491
4079,grad5min_col2_alk,CN(C)CCNC(=O)[C@H]1[C@@H](CCN1C(=O)c2ccccc2)NC(=O)c3cc4cc(Cl)ccc4[nH]3,125.65799999999999,336.7303527864032,-0.4178580809776817
4080,grad5min_col2_alk,CN(C)CCNC(=O)[C@H]1[C@@H](CCN1C(=O)c2ccccc2)NC(=O)c3cc4cc(Cl)ccc4[nH]3,125.0568,336.7303527864032,-0.4178580809776817
4081,S_5min_10_40_col3_sol6,CNCCNC(=O)[C@H]1CN(CC[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)c4ccccc4,198.4872,351.9955956193312,-0.4912294939953377
4082,S_5min_10_40_col3_sol6,Cc1ccc(nc1)n2ncc3CCN(Cc23)C(=O)c4ccc(Cn5ccnn5)cc4,152.6412,288.50190948539415,-0.2736738216440008
4083,S_5min_10_40_col3_sol6,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc(cc1Br)C#N)c2ccc(C)cn2,85.9518,258.6367093877457,-0.3040923584102153
4084,grad5min_col1_surt,Fc1cc(Cc2ccnc(Nc3cnccn3)c2)ccc1Cl,100.7532,214.23291322472969,-0.20879252814656685
4085,grad5min_col1_surt,Cc1nc(Nc2cc(Cc3ccc(Cl)c(F)c3)ccn2)nn1C,92.2308,224.3647505407283,-0.2285964964383045
4086,grad5min_col1_surt,COc1ccc2nn(cc2c1)c3nc(cnc3N)c4nc(n(C)n4)C5(CC5)c6ccccc6,172.5888,315.73161989418134,-0.3464516496779809
4087,grad5min_col1_surt,Cn1nc(nc1C2(CC2)c3ccccc3)c4cnc(N)c(n4)n5ncc6ccc(O)cc56,153.0408,303.6226071549877,-0.3427411611347793
4088,grad5min_col1_surt,CN1CCN([C@@H](CO)C1)S(=O)(=O)c2cc(Cl)c3nc(Nc4nccc(n4)C(F)(F)F)sc3c2,93.426,310.75718598309606,-0.4179044068070031
4089,grad5min_col1_surt,CCOc1cc(OC)c(cc1N2CCOCC2)C(=O)Nc3nc4ccc(CN5CCN(C)CC5)cc4s3,87.3288,372.58457381462716,-0.4096559970156936
4090,grad5min_col1_surt,CN1CC(CS(=O)(=O)c2cc(Cl)c3nc(Nc4nccc(n4)C(F)(F)F)sc3c2)C1,89.76719999999996,284.8235757281708,-0.33183721948635203
4091,Standard_3min_col3_sur,C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)c1nc2ccccc2s1,100.704,215.71274211639962,-0.27543477887636586
4092,grad5min_col1_surt,Fc1cc(Cc2ccnc(Nc3ncccn3)c2)ccc1Cl,93.4152,214.34924577966882,-0.2091421021861901
4093,grad5min_col1_surt,C[C@@H](C1CC1)N2Cc3cc(cc(C)c3C2=O)c4cnc(NC(=O)C)nc4,119.6382,251.82921005065705,-0.2932967093098264
4094,grad5min_col1_surt,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)c4cn(C)nc4C,85.4898,357.69066408783686,-0.5090719514673986
4095,grad5min_col1_surt,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)c4cnc(C)n4C,76.36500000000002,357.6315987104065,-0.5235589679902923
4096,grad5min_col1_surt,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc3cc(C)ccc3[nH]2)S(=O)(=O)C4CCCCC4,96.435,354.92754101128946,-0.4964407824752139
4097,grad5min_col2_alk,Cc1cc(n[nH]1)c2ccc(cc2)C(=C)[C@@H]3CCCC[C@H]3C(=O)Nc4cn(C)nc4C,139.03799999999998,304.1492252055635,-0.30107203258551124
4098,S_4min_10_45_col5_sol6,NCc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,251.6292,216.011627580561,-0.2947501522320073
4099,Standard_3min_col3_sur,C[C@H](NC(=O)c1ccc(Oc2cccc(Cl)c2S(=O)(=O)N)cc1)c3ccc(cc3)S(=O)(=O)N,82.1808,335.2322065818152,-0.4739949838037481
4100,grad5min_col1_surt,Clc1cccc(Oc2ccc(cc2)C(=O)NCCc3ccccn3)c1C#N,100.2588,265.8361763755981,-0.2554835674928721
4101,grad5min_col2_alk,Cc1ccc2[nH]c(cc2c1)C(=O)N[C@@H]3CN(C[C@H]3C(=O)N[C@H]4CCCNC4)S(=O)(=O)c5ccccc5,132.9882,358.7952607311142,-0.5049270177227442
4102,grad5min_col2_alk,CN(C)CCNC(=O)[C@@H]1[C@H](CCN1S(=O)(=O)c2ccccc2)NC(=O)c3cc4cc(Cl)ccc4[nH]3,134.8032,352.8717349561912,-0.4583031696833724
4103,grad5min_col1_surt,C[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc(cc1I)C#N)c2cnc(nc2)C3CC3,167.6358,274.51360504518556,-0.3260341212879055
4104,grad5min_col1_surt,CC(C)S(=O)(=O)CCN1C(=O)Nc2cc(ccc2C1=O)C(=O)N3c4ccccc4COc5cc(F)ccc35,149.3682,357.56253902549065,-0.4373893545917665
4105,grad5min_col1_surt,NC(=O)c1ccc(CNC(=O)c2ccc(cc2)[S@](=O)c3cccc(Cl)c3Cl)cc1,126.26579999999998,300.74880557378475,-0.3022561518175321
4106,grad5min_col1_surt,NC(=O)c1ccc(CNC(=O)c2ccc(cc2)[S@](=O)c3cccc(Cl)c3C#N)cc1,115.917,301.3002004576432,-0.3340061703289529
4107,grad5min_col2_alk,Cc1cn(cn1)c2ccc(cc2)C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc4cn(C)nc4C(F)F,128.7522,296.93601247137536,-0.3701983269515355
4108,grad5min_col2_alk,CC(C)[C@H](CC(=O)N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)c2ccc(cc2)c3cc(C)[nH]n3,119.6148,307.9826381575024,-0.41586862031116334
4109,Standard_3min_col3_sur,CNS(=O)(=O)c1ccc(CC(=O)Nc2cc(cs2)c3cc(cnc3OC)C#N)cc1,99.903,301.19351225214086,-0.3750660068734373
4110,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc3OCC(=O)Nc3c2)n1,83.8668,332.2389637024385,-0.5405224989578543
4111,Standard_3min_col2_alk,NC(=O)NC(=O)[C@H](Oc1ccc(cc1Br)C#N)c2ccc(cc2)C(F)(F)F,173.96099999999996,240.79256364392376,-0.32339781709861154
4112,Standard_3min_col2_alk,CN([C@H]1CN(C[C@@H]1C(=O)NC[C@@H]2CCCN2)S(=O)(=O)c3ccccc3)C(=O)c4cc(on4)c5ccccc5Cl,105.8298,385.6282530615716,-0.4615055770500446
4113,Standard_3min_col2_alk,CN([C@H]1CN(C[C@@H]1C(=O)NC[C@H]2CCCN2)S(=O)(=O)c3ccccc3)C(=O)c4cc(on4)c5ccccc5Cl,105.759,385.5154880995972,-0.4691988654614098
4114,Standard_3min_col2_alk,Cc1cc([nH]n1)c2ccc(cc2)[C@H]3N(C(=O)C4=C3CCCC4)c5cn(C)nc5C,87.2328,287.5730887395132,-0.2625803389656447
4115,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(NS(=O)(=O)c4ccc(F)cc4F)c3C2=O)c5cnc(NC(=O)C)s5,71.2362,344.531642353078,-0.4159667673607797
